,Unnamed: 0,ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response
151,151,7987,1969,Graduation,Married,65747.0,0,1,07-03-2014,96,158.43,50.26846197920868,124.3,86.69,55.88511843918121,4,8,1,6,6,0,1,0,0,0,0,3,11,0
152,152,7798,1972,2n Cycle,Together,46344.0,0,1,14-12-2012,28,79.55,33.88701974383004,82.22,49.4,41.12243156441303,4,7,1,5,7,0,0,0,0,0,0,3,11,0
153,153,92,1988,Graduation,Alone,34176.0,1,0,12-05-2014,12,74.63,35.921038766198905,47.87,30.24,31.042274196677905,4,3,0,4,6,0,0,0,0,0,0,3,11,0
154,154,7055,1952,PhD,Together,61010.0,0,1,09-10-2012,57,140.73,46.687578562207584,145.56,107.34,66.64416203477157,2,8,5,11,5,0,0,0,0,0,0,3,11,0
155,155,10240,1949,Graduation,Together,69372.0,0,0,19-02-2013,10,124.24,35.31992000004009,112.01,67.3,30.87604624532495,1,10,4,6,4,0,1,1,0,0,0,3,11,1
156,156,3025,1958,Graduation,Single,49967.0,0,1,08-07-2013,4,124.26,37.46683072946414,83.36,53.05,36.5629698407201,3,6,1,5,7,0,0,0,0,0,0,3,11,0
157,157,9283,1978,Graduation,Single,60199.0,1,2,12-09-2013,49,164.5,41.06228364528376,149.27,74.41,81.39634465085281,1,0,0,3,4,0,0,0,0,0,0,3,11,0
158,158,9970,1977,Graduation,Together,55375.0,0,1,17-10-2013,3,135.74,57.22711904903706,110.33,59.46,43.143899364463415,1,1,1,6,2,0,0,0,0,0,0,3,11,0
159,159,2730,1955,Graduation,Single,80317.0,0,0,20-08-2013,64,162.67,44.47178759735785,105.07,68.01,34.594526151963706,1,3,4,10,1,0,0,0,0,0,0,3,11,0
160,160,2795,1958,Master,Single,30523.0,2,1,01-07-2013,0,115.04,30.764635481442955,93.31,74.01,64.99142764800894,1,1,0,2,7,0,0,0,0,0,0,3,11,0
161,161,9260,1945,PhD,Married,70356.0,0,0,05-11-2012,20,137.74,45.53486216289336,105.4,75.17,49.07115859594422,2,10,6,9,6,0,0,0,0,0,0,3,11,0
162,162,8182,1984,Graduation,Married,23228.0,1,0,05-01-2014,91,105.93,40.96969803341194,100.37,80.51,48.8578229966861,4,3,0,4,8,0,0,0,0,0,0,3,11,0
163,163,10095,1975,PhD,Divorced,74165.0,0,0,01-05-2013,9,108.92,32.44587980249888,78.03,53.82,46.33002226637582,1,5,4,10,2,0,0,0,0,0,0,3,11,0
164,164,8475,1973,PhD,Married,157243.0,0,1,01-03-2014,98,229.63,57.04074552228618,185.14,126.26,69.70950729047865,15,0,22,0,0,0,0,0,0,0,0,3,11,0
165,165,4370,1966,Graduation,Together,43482.0,2,1,13-11-2013,83,135.16,50.5413899894385,129.55,100.2,72.08415378970305,3,2,0,4,6,0,0,0,0,0,0,3,11,0
166,166,10573,1953,Graduation,Divorced,62551.0,0,0,18-11-2013,27,107.89,26.347257707899253,71.32,47.2,33.453015255187864,1,6,7,4,3,1,0,0,0,0,0,3,11,0
167,167,3712,1959,Graduation,Divorced,52332.0,0,0,28-08-2013,63,108.39,23.098002172421523,52.21,46.16,38.174909061833326,1,3,2,6,4,0,1,0,0,0,0,3,11,0
168,168,6637,1988,Graduation,Single,66951.0,0,0,02-11-2013,46,150.7,39.131847393255896,91.1,56.83,40.74112660610196,1,3,4,7,1,0,0,0,0,0,0,3,11,0
169,169,3152,1957,Graduation,Together,26091.0,1,1,25-02-2014,84,99.93,55.1335595306438,112.26,87.15,61.62590086900438,3,2,1,3,5,0,0,0,0,0,0,3,11,0
170,170,5610,1965,Graduation,Together,33456.0,1,1,21-04-2014,58,116.67,51.56505912511482,120.23,74.63,58.90497412991076,2,1,0,3,7,0,0,0,0,0,0,3,11,0
171,171,6460,1982,Graduation,Married,28718.0,1,0,13-07-2013,78,107.58,45.90706314231885,103.27,69.56,56.23626892453421,2,2,0,3,8,0,0,0,0,0,0,3,11,0
172,172,1349,1970,Graduation,Married,50447.0,2,0,21-04-2014,4,119.49,50.44732785069627,108.36,69.63,57.34314886633217,1,3,1,3,6,0,0,0,0,0,0,3,11,0
173,173,1880,1959,PhD,Together,53537.0,1,1,30-01-2014,17,120.98,50.35288156534037,135.07,97.02,63.90119354459263,2,2,1,3,5,0,0,0,0,0,0,3,11,0
174,174,641,1967,Graduation,Single,52074.0,0,1,04-04-2014,77,136.8,45.760610636580765,122.46,65.84,41.34911578523652,1,2,2,2,4,1,0,0,0,0,0,3,11,0
175,175,8717,1975,PhD,Married,80427.0,0,1,12-09-2012,56,155.79,50.86919793385494,142.89,95.44,71.04180098486334,1,11,8,8,5,0,0,0,0,0,0,3,11,0
176,176,10314,1948,PhD,Married,83837.0,0,0,16-12-2012,79,148.42,43.43588562878527,131.96,108.34,61.77194654997488,1,9,10,5,4,0,1,0,1,0,0,3,11,1
177,177,10854,1970,PhD,Married,38853.0,1,1,23-05-2014,90,133.22,50.62098010044675,129.9,101.18,77.74942318684093,2,2,0,3,7,0,0,0,0,0,0,3,11,0
178,178,10492,1959,Graduation,Together,38285.0,2,1,24-06-2014,96,124.9,47.755760143664176,138.39,99.79,65.01054775081445,1,0,0,3,2,0,0,0,0,0,0,3,11,0
179,179,6935,1951,2n Cycle,Married,78497.0,0,0,01-12-2013,44,106.88,24.178188280309804,70.52,61.37,41.90628632066215,1,5,7,12,2,0,0,0,1,0,0,3,11,0
180,180,7698,1976,PhD,Married,51650.0,0,1,11-05-2014,81,133.46,52.71423507148921,128.6,91.56,60.414329296439526,1,4,1,4,5,0,0,0,0,0,0,3,11,0
181,181,3559,1988,2n Cycle,Married,16248.0,1,0,10-05-2014,77,65.74,36.281868683318194,81.33,59.32,40.73056678870988,3,2,1,3,6,0,0,0,0,0,0,3,11,0
182,182,10562,1946,Master,Married,66835.0,0,0,28-09-2013,21,120.51,41.82824952489106,102.24,77.94,34.55789073659966,1,6,4,13,2,0,0,0,0,0,0,3,11,0
183,183,10796,1984,Master,Married,30477.0,1,0,22-01-2014,16,105.22,50.301490863394655,93.22,67.06,44.77764475892514,1,1,1,3,6,0,0,0,0,0,0,3,11,0
184,184,2563,1961,Basic,Married,28249.0,0,0,15-06-2014,80,110.25,32.25572549850732,88.54,71.79,38.12998011840574,1,2,0,3,6,0,0,0,0,0,0,3,11,0
185,185,3518,1983,Graduation,Married,25271.0,1,0,05-12-2012,45,100.85,51.298099351053736,117.86,67.91,55.67909058693706,1,1,1,2,9,0,0,0,0,0,0,3,11,0
186,186,5823,1970,PhD,Single,32303.0,0,1,08-03-2014,63,146.21,46.62716244586343,109.65,71.16,53.950019980032,2,1,0,4,5,0,0,0,0,0,0,3,11,0
187,187,3934,1966,Graduation,Married,61286.0,0,1,02-08-2013,34,144.57,47.58374315732082,117.18,91.03,56.64443169195047,2,7,1,8,5,0,0,0,0,0,0,3,11,0
188,188,6982,1976,Graduation,Married,74068.0,0,0,19-03-2013,14,129.96,49.87003541307244,89.09,69.4,41.07556153131888,1,4,10,9,2,0,0,0,0,0,0,3,11,0
189,189,6431,1964,PhD,Married,45759.0,1,1,23-02-2013,13,115.46,51.32953319867303,128.32,93.15,70.6926820787597,2,2,0,3,7,0,0,0,0,0,0,3,11,0
190,190,9733,1978,Basic,Together,24882.0,1,0,09-09-2012,52,96.88,31.22079659671934,80.35,72.32,40.97942996167285,1,1,1,2,6,1,0,0,0,0,0,3,11,0
191,191,5602,1989,PhD,Together,66973.0,0,0,17-05-2013,98,134.42,43.78454421948892,124.36,99.4,62.963450140617454,1,8,7,12,3,0,0,0,0,0,0,3,11,0
192,192,7829,1900,2n Cycle,Divorced,36640.0,1,0,26-09-2013,99,15.55,1.0,19.72,28.67,11.716377469701772,1,2,1,2,5,0,0,0,0,0,1,3,11,0
193,193,1324,1988,Graduation,Married,38872.0,1,0,30-05-2013,93,133.07,39.59934429877844,109.72,87.16,46.15409511298505,2,3,0,3,8,0,0,0,0,0,0,3,11,0
194,194,326,1973,Graduation,Married,51148.0,1,1,18-02-2013,38,133.65,47.50688761395219,129.7,89.16,67.71635337271658,4,5,1,6,6,0,0,0,0,0,0,3,11,0
195,195,7224,1977,Graduation,Married,31353.0,1,1,29-12-2013,24,119.3,61.48447322671861,108.89,66.21,66.36153722896663,2,1,1,2,8,0,0,0,0,0,0,3,11,0
196,196,6999,1980,Master,Married,69661.0,0,0,13-05-2014,80,141.66,44.952662168831885,106.98,76.88,35.48497619737862,1,7,3,12,3,0,0,0,0,0,0,3,11,0
197,197,9938,1954,Graduation,Married,80067.0,0,0,19-09-2013,82,144.51,45.34285276014848,105.36,99.25,47.27706751808096,1,4,6,6,2,0,0,1,0,0,0,3,11,0
198,198,6422,1954,Graduation,Married,86718.0,0,0,17-01-2013,20,144.6,40.1941533121064,94.61,75.32,38.11949967998141,1,5,6,5,2,0,0,0,0,0,0,3,11,0
199,199,3182,1973,PhD,Single,46854.0,1,1,31-03-2014,81,158.41,33.64220708370707,131.38,92.25,75.66480173150666,6,5,1,3,8,1,0,0,0,0,0,3,11,1
200,200,7300,1952,Graduation,Divorced,69142.0,0,1,29-06-2014,50,136.59,25.464388054652787,96.77,52.95,43.07866322465013,3,8,1,7,5,0,1,0,0,0,0,3,11,0
201,201,10424,1968,Graduation,Single,75922.0,0,0,09-12-2013,60,148.32,45.77027855816602,97.35,71.69,34.305292499026336,1,4,4,9,1,0,0,0,0,0,0,3,11,0
202,202,8727,1978,Graduation,Divorced,63693.0,0,1,14-10-2013,63,129.8,39.0238142467684,86.64,71.8,49.95183006893133,3,11,6,9,6,0,0,0,0,0,0,3,11,0
203,203,2798,1977,PhD,Together,102160.0,0,0,02-11-2012,54,161.83,53.24753981300863,127.92,101.08,63.53251349537079,0,7,9,10,4,0,1,1,1,0,0,3,11,1
204,204,1030,1965,PhD,Single,40637.0,1,1,17-07-2013,72,142.08,42.5662110992976,113.86,89.8,63.68814953045132,2,1,0,3,7,0,0,0,0,0,0,3,11,0
205,205,624,1984,Master,Single,18890.0,0,0,10-11-2012,5,86.75,36.52577300506071,57.85,46.72,20.882512436186904,1,0,1,2,6,1,0,0,0,0,0,3,11,1
206,206,5176,1988,Graduation,Together,29604.0,1,0,08-12-2013,88,107.88,48.47568091199087,106.32,85.4,51.450323364778114,1,1,0,3,9,1,0,0,0,0,0,3,11,0
207,207,5552,1963,Master,Divorced,48721.0,1,1,13-05-2013,50,120.19,33.95874127633795,97.53,74.13,56.60881268128365,6,4,2,5,6,0,0,0,0,0,0,3,11,0
208,208,868,1966,Graduation,Married,44794.0,0,1,08-06-2014,99,129.1,52.73326498378364,115.68,78.14,52.6376025363222,1,2,0,3,6,0,0,0,0,0,0,3,11,0
209,209,380,1954,Graduation,Divorced,64497.0,0,1,10-09-2012,17,96.86,21.98742578109094,83.73,53.98,35.97265642820906,5,11,4,9,8,1,0,0,0,0,0,3,11,1
210,210,2677,1956,Graduation,Together,46097.0,0,1,31-03-2013,11,124.49,44.90816289319908,108.98,65.4,42.95075588422404,5,3,1,6,4,0,0,0,0,0,0,3,11,0
211,211,6521,1954,Graduation,Together,77972.0,0,0,18-03-2014,18,129.8,47.0297428195328,92.17,74.25,38.49042284993028,1,4,6,9,1,0,0,0,0,0,0,3,11,0
212,212,6927,1968,PhD,Married,44377.0,1,1,05-10-2012,70,145.45,53.45507912337688,131.31,101.33,79.1371555622041,8,5,1,5,8,0,0,0,0,0,0,3,11,0
213,213,2877,1974,Master,Together,46014.0,1,1,21-01-2013,21,125.23,57.12136432208318,139.76,72.23,55.45483361849056,10,7,1,8,7,0,0,0,0,0,0,3,11,0
214,214,0,1985,Graduation,Married,70951.0,0,0,04-05-2013,66,126.24,57.12947678388196,119.11,80.52,45.83337679791632,1,3,4,9,1,0,0,0,0,0,0,3,11,0
215,215,1584,1977,Graduation,Married,41443.0,1,0,01-04-2014,79,115.18,38.06482125301826,99.72,94.05,52.24467331180046,6,8,1,5,8,0,0,0,0,0,0,3,11,0
216,216,7264,1978,2n Cycle,Single,52195.0,2,1,12-05-2014,2,103.83,30.82864873710409,99.22,58.75,47.048341376028006,1,1,0,2,8,0,0,0,0,0,0,3,11,0
217,217,6274,1948,Master,Married,83790.0,0,0,15-11-2013,81,141.79,49.9003714237677,115.92,90.75,53.023289549477255,1,8,10,6,3,0,1,1,0,0,0,3,11,0
218,218,1377,1954,Master,Widow,44551.0,0,1,31-08-2013,24,123.43,42.04123760261084,99.24,63.34,42.400411840063015,2,4,1,5,7,0,0,0,0,0,0,3,11,0
219,219,454,1980,Graduation,Together,69508.0,1,0,14-11-2012,48,147.75,49.00031751895709,116.71,85.35,61.10447860799506,2,11,4,11,6,0,0,0,0,0,0,3,11,0
220,220,1755,1988,2n Cycle,Together,45204.0,1,0,11-04-2014,93,93.33,28.17069207690764,78.61,81.9,48.15299071421937,1,1,1,4,3,0,0,0,0,0,0,3,11,0
221,221,2075,1969,Graduation,Married,72460.0,0,0,14-11-2013,56,152.21,40.34122863418761,110.97,80.72,39.88140667020578,1,3,5,7,1,0,0,0,0,0,0,3,11,0
222,222,4785,1970,PhD,Together,77622.0,0,2,14-04-2014,3,146.96,44.14905922714426,147.51,91.14,68.78146925173196,2,6,3,11,3,0,0,0,0,0,0,3,11,0
223,223,9076,1980,PhD,Married,30732.0,1,0,05-01-2013,44,119.83,52.15034360995238,97.65,77.27,61.75213657275516,4,4,1,4,8,0,0,0,0,0,0,3,11,0
224,224,7079,1962,Graduation,Divorced,63887.0,0,1,08-09-2012,38,115.26,19.718706842664453,77.43,52.62,41.97915570685368,5,9,6,12,6,0,0,0,0,0,0,3,11,0
225,225,4653,1978,Graduation,Together,42011.0,1,0,26-03-2013,46,119.38,53.607663509888894,92.33,68.94,51.76993245627968,4,3,1,4,8,0,0,0,0,0,0,3,11,0
226,226,7375,1976,Graduation,Together,51369.0,0,1,25-10-2012,84,133.42,45.754981438711766,117.62,91.89,53.34928772506057,2,8,2,4,8,0,0,0,0,0,0,3,11,0
227,227,709,1952,Graduation,Divorced,51537.0,0,1,09-12-2012,27,114.36,25.86305693084397,83.14,42.45,37.75462079033854,3,2,2,11,8,0,0,0,0,0,0,3,11,0
228,228,460,1972,PhD,Married,79930.0,0,0,08-08-2012,72,164.19,61.00153317160307,122.4,104.53,61.22511621532036,1,3,5,8,2,0,0,0,0,0,0,3,11,0
229,229,3726,1986,PhD,Together,34320.0,1,0,16-02-2014,66,108.32,43.268921489880654,108.95,106.44,68.51704262462896,1,1,0,2,8,0,0,0,0,0,0,3,11,0
230,230,6798,1966,Graduation,Single,37070.0,1,1,20-03-2013,30,138.2,33.627423764741685,119.12,70.78,54.608751884120366,9,5,1,8,7,0,0,0,0,0,0,3,11,1
231,231,5341,1962,2n Cycle,Divorced,81975.0,0,1,05-01-2013,2,98.95,11.243525461907437,70.9,34.01,23.93707942950185,1,6,3,4,7,0,0,1,0,0,0,3,11,0
232,232,1606,1971,Graduation,Together,38590.0,1,0,15-05-2013,65,116.96,38.31399489418351,104.59,99.28,56.64691954542324,1,1,0,2,8,0,0,0,0,0,0,3,11,0
233,233,9617,1951,Graduation,Single,15033.0,0,0,16-04-2014,37,85.63,43.55444632440566,72.07,56.71,27.885174781555,1,1,0,3,3,0,0,0,0,0,0,3,11,0
234,234,3233,1965,PhD,Married,62745.0,0,1,23-03-2013,89,141.28,56.94833764136004,139.9,93.71,66.45862041447246,3,7,8,11,5,0,0,0,0,0,0,3,11,0
235,235,89,1975,2n Cycle,Married,22212.0,1,0,09-12-2013,49,74.28,32.88858705909935,89.63,68.13,41.54404608184325,2,2,0,4,6,0,0,0,0,0,0,3,11,0
236,236,2936,1982,Master,Together,23661.0,1,0,04-12-2013,46,110.67,50.82245460454398,110.9,76.3,47.44960116523471,1,1,0,3,7,0,0,0,0,0,0,3,11,0
237,237,9449,1958,PhD,Single,79761.0,0,1,04-10-2013,32,166.12,39.947020317024354,115.98,84.75,54.27991920613832,1,5,2,11,3,0,0,0,0,0,0,3,11,0
238,238,7297,1973,Graduation,Single,7500.0,1,0,26-12-2013,54,105.24,33.98417031000571,77.03,67.29,35.800564745759814,4,3,1,3,7,0,0,0,0,0,0,3,11,0
239,239,11004,1893,2n Cycle,Single,60182.0,0,1,17-05-2014,23,97.96,10.235301576042746,69.9,42.02,28.16650482121284,1,1,0,2,4,0,0,0,0,0,0,3,11,0
240,240,313,1968,Graduation,Widow,73455.0,0,0,28-10-2013,98,148.35,41.12138372795171,90.15,64.88,38.93797973472177,1,6,5,10,3,0,1,0,0,0,0,3,11,0
241,241,9940,1958,Graduation,Together,64961.0,0,1,23-12-2012,97,135.54,46.9724511933168,119.7,87.05,44.71117846093412,2,6,4,4,3,0,0,0,0,0,0,3,11,0
242,242,10735,1971,Graduation,Single,22804.0,1,0,31-07-2013,75,119.37,39.50970861369238,85.89,57.81,46.61092333277736,1,2,0,2,9,0,0,0,0,0,0,3,11,0
243,243,9529,1990,Graduation,Married,73687.0,0,0,28-11-2013,8,132.89,38.50917852871147,90.76,57.24,29.278019405684216,1,3,9,9,2,0,0,0,1,0,0,3,11,1
244,244,6439,1958,Graduation,Married,61074.0,0,1,17-08-2012,37,137.06,44.98231835570229,117.94,78.24,39.73673587998414,7,11,5,8,7,0,0,0,0,0,0,3,11,0
245,245,7411,1964,PhD,Married,31686.0,1,1,05-06-2014,31,125.9,48.48062357420204,133.03,77.04,69.2123569343608,2,1,0,3,6,0,0,0,0,0,0,3,11,0
246,246,2176,1972,Graduation,Married,80134.0,1,0,20-05-2013,40,163.04,49.52409321697107,126.96,87.77,53.50027468206785,2,5,3,6,6,0,1,1,1,0,0,3,11,1
247,247,9265,1953,Graduation,Married,75027.0,0,1,09-01-2013,74,159.45,60.315369881390296,130.0,85.6,55.92755679240871,2,9,4,6,5,0,0,0,0,0,0,3,11,0
248,248,8867,1988,PhD,Married,67546.0,0,0,31-08-2012,90,160.06,53.59798440779212,114.48,104.28,55.95638223107388,1,4,10,5,3,0,0,0,0,0,0,3,11,0
249,249,8932,1969,Master,Together,65176.0,0,1,29-10-2012,57,140.57,55.687678197676405,132.79,90.84,54.86050834644959,4,9,6,6,6,0,0,0,0,0,0,3,11,0
250,250,10236,1975,Master,Single,31160.0,1,0,16-09-2013,59,123.16,38.272789636811545,104.32,79.53,47.850919449966895,2,2,0,3,8,0,0,0,0,0,0,3,11,0
251,251,6340,1985,Graduation,Single,29938.0,1,0,27-10-2013,52,136.44,47.19061558388693,86.46,65.32,42.29004628198383,2,1,0,3,6,0,0,0,0,0,0,3,11,0
252,252,10089,1974,Graduation,Divorced,102692.0,0,0,05-04-2013,5,127.03,28.35173985976289,66.65,54.32,38.73874622645921,1,6,9,13,2,0,1,1,1,1,0,3,11,1
253,253,2227,1958,2n Cycle,Together,26490.0,0,0,22-09-2012,92,69.41,26.746605356960515,60.34,63.28,27.972472721374587,2,3,1,5,6,0,0,0,0,0,0,3,11,0
254,254,10992,1967,Graduation,Together,75702.0,1,1,29-08-2012,77,152.03,44.64870083780055,140.02,90.58,69.19095924570487,5,4,6,11,8,0,0,0,0,0,0,3,11,0
255,255,5304,1974,PhD,Single,30899.0,1,0,13-10-2012,35,108.21,35.43405962009343,96.64,68.63,63.66949911866096,2,1,0,3,6,0,0,0,0,0,0,3,11,0
256,256,309,1961,PhD,Together,63342.0,0,1,16-10-2012,48,138.62,55.19075499436434,139.0,94.12,59.23552315045343,3,8,3,5,6,0,1,0,0,0,0,3,11,0
257,257,3406,1964,Graduation,Single,45989.0,0,1,22-10-2012,97,135.38,30.30319568326641,94.74,67.62,42.087268076405735,4,3,2,7,3,0,0,0,0,0,0,3,11,0
258,258,2661,1964,Graduation,Single,18701.0,1,1,04-06-2013,95,127.68,40.99690985813972,107.85,61.02,56.537343470419984,4,2,0,4,5,0,0,0,0,0,0,3,11,0
259,259,3153,1957,PhD,Single,40737.0,2,1,08-12-2013,24,136.72,41.357810463186304,126.57,88.07,61.92899965010051,1,1,0,2,8,0,0,0,0,0,0,3,11,0
260,260,10264,1979,Graduation,Divorced,15287.0,1,0,10-10-2012,60,89.36,20.60071219245652,58.82,44.84,35.4163670530341,2,1,1,2,7,1,0,0,0,0,0,3,11,1
261,261,1184,1968,PhD,Divorced,69674.0,0,2,22-05-2013,46,141.3,39.59586540660119,120.83,80.54,68.00964696642001,3,10,2,10,5,0,0,0,0,0,0,3,11,0
262,262,4200,1970,Master,Married,44159.0,1,0,17-06-2014,85,130.42,45.492451522596205,112.49,96.92,48.62336699880238,4,4,1,6,5,0,0,0,0,0,0,3,11,0
263,263,9396,1978,PhD,Married,37717.0,1,0,23-11-2012,31,108.31,45.26341903245636,111.09,96.68,66.6984642857969,1,1,0,2,9,0,0,0,0,0,0,3,11,0
264,264,2387,1952,Master,Together,43776.0,1,1,03-02-2013,9,110.24,49.34872363719013,99.02,65.98,55.293257489277714,6,5,2,4,8,0,0,0,0,0,0,3,11,1
265,265,6690,1966,Master,Married,38179.0,1,1,14-03-2013,30,122.19,60.45947676129599,129.33,87.37,63.90041313293585,4,3,1,3,7,0,0,0,0,0,0,3,11,0
266,266,1225,1963,Graduation,Married,80124.0,0,0,26-06-2014,47,146.38,42.24081819518282,106.08,78.53,44.76432463343674,1,3,7,8,1,1,0,0,0,0,0,3,11,0
267,267,9703,1970,PhD,Married,38097.0,1,1,15-10-2012,70,135.18,54.26084686028394,132.54,99.48,73.04639952262617,4,3,2,2,7,1,0,0,0,0,0,3,11,1
268,268,291,1970,Graduation,Married,72940.0,0,0,19-06-2013,13,130.74,42.744981614029165,97.53,81.72,40.33940978585324,1,3,3,6,1,0,0,0,0,0,0,3,11,0
269,269,4557,1970,Graduation,Together,22070.0,1,0,04-10-2013,11,88.74,46.36464999577021,86.58,77.21,38.08488848418923,2,2,2,2,6,0,0,0,0,0,0,3,11,0
270,270,2379,1953,Graduation,Single,69267.0,0,0,22-09-2012,31,130.97,33.06765043568188,89.28,60.98,31.40943861225358,2,3,4,5,7,0,0,0,0,0,0,3,11,1
271,271,5726,1983,Master,Single,31788.0,1,0,20-03-2014,15,86.93,19.61626424763849,47.66,39.58,20.265807272800267,3,3,0,4,5,0,0,0,0,0,1,3,11,0
272,272,3066,1975,PhD,Together,61905.0,0,1,04-02-2014,2,122.79,48.29591760776549,118.73,79.29,60.83978448046976,2,4,2,4,5,0,0,0,0,0,0,3,11,0
273,273,6336,1960,Graduation,Married,29315.0,1,1,06-04-2014,55,124.07,41.74679005251658,127.46,74.75,57.437641754223286,4,2,0,4,6,0,0,0,0,0,0,3,11,0
274,274,10967,1963,Graduation,Divorced,33378.0,1,1,06-02-2013,38,81.52,31.6055459846763,84.79,45.87,55.22803498084559,3,2,0,4,7,0,0,0,0,0,0,3,11,0
275,275,2304,1963,PhD,Together,66313.0,0,1,16-09-2013,86,147.17,37.02995178761002,126.34,95.96,60.86111303870501,2,6,3,12,4,0,0,0,0,0,0,3,11,0
276,276,3445,1956,Graduation,Single,60714.0,0,0,17-01-2013,56,141.0,33.20808455991703,103.74,57.83,34.8089507286339,2,7,4,10,5,0,0,0,0,0,0,3,11,1
277,277,7828,1981,Master,Together,77882.0,0,0,30-04-2014,29,149.32,54.59068838900062,100.46,72.55,54.88260508380648,1,3,3,5,1,0,0,0,0,0,0,3,11,0
278,278,3762,1986,PhD,Single,69867.0,0,0,02-04-2013,30,133.96,32.36114104090707,93.14,68.85,50.04663180903227,1,3,5,8,1,0,0,0,1,0,0,3,11,1
279,279,4391,1968,Master,Divorced,63841.0,0,1,21-04-2013,64,131.25,29.251264314152287,85.73,64.16,46.23647169281666,1,9,3,9,6,0,0,0,0,0,0,3,11,0
280,280,4669,1981,Basic,Married,24480.0,1,0,11-02-2013,46,101.38,39.66160259820758,88.45,66.72,37.4625748027599,3,3,0,4,7,0,0,0,0,0,0,3,11,0
281,281,10144,1976,Graduation,Together,51369.0,0,1,25-10-2012,84,129.02,47.58026696191795,113.61,79.32,54.30646966446681,2,8,2,4,8,0,0,0,0,0,0,3,11,0
282,282,8652,1946,Graduation,Together,37760.0,0,0,31-08-2012,20,97.45,47.40525459107272,92.22,55.96,26.514432870201063,2,4,1,6,7,0,0,0,0,0,0,3,11,0
283,283,1672,1974,PhD,Together,65640.0,0,1,01-03-2014,74,163.41,58.33558497974086,136.52,102.83,60.69435084313668,1,5,1,8,2,0,0,0,0,0,0,3,11,0
284,284,8962,1975,Master,Married,44319.0,1,1,17-04-2014,18,113.42,55.51112826404572,116.33,79.0,65.29207503271665,2,2,0,3,5,0,0,0,0,0,0,3,11,0
285,285,9974,1974,Graduation,Married,30631.0,1,0,12-07-2013,75,112.85,40.33993680256339,103.65,76.02,47.59887921926665,1,3,1,2,7,0,0,0,0,0,0,3,11,0
286,286,10983,1952,Graduation,Together,75278.0,0,0,29-01-2013,17,122.11,44.5154323681509,94.54,69.95,46.90029212175894,1,6,3,13,3,0,0,0,0,0,0,3,11,0
287,287,8148,1956,Master,Together,50898.0,1,1,08-01-2013,88,131.14,53.2181230410683,134.95,86.77,63.60960027391288,13,6,2,12,5,0,0,0,0,0,0,3,11,0
288,288,10102,1966,Graduation,Widow,79946.0,0,0,12-05-2014,19,146.32,37.03274687698458,88.43,73.18,32.757475139525056,1,5,11,5,3,0,0,0,0,0,0,3,11,0
289,289,4697,1949,Master,Divorced,35416.0,0,0,13-06-2013,62,87.56,26.44119378359012,64.53,60.5,37.90191685428952,3,7,1,5,8,0,0,0,0,0,0,3,11,0
290,290,9262,1984,2n Cycle,Together,32414.0,0,0,04-07-2013,11,73.18,22.899051727885364,50.34,52.4,22.76321842988412,1,1,0,3,7,1,0,0,0,0,0,3,11,0
291,291,7254,1969,Graduation,Together,38361.0,1,0,27-12-2013,74,120.31,53.85947747060774,108.26,76.42,52.14943156036561,3,3,1,3,7,0,0,0,0,0,0,3,11,0
292,292,4543,1980,Graduation,Married,82497.0,0,0,31-10-2012,32,154.26,47.15236029791093,100.53,76.3,37.37810843048663,1,2,7,9,4,0,0,1,0,0,0,3,11,0
293,293,4927,1971,Graduation,Together,16626.0,2,0,15-01-2014,76,100.94,45.22117751727979,111.04,72.37,67.88772042350384,3,3,0,3,9,0,0,0,0,0,0,3,11,0
294,294,10451,1965,Graduation,Together,29672.0,1,1,12-03-2013,6,113.94,47.61453107950557,102.78,84.74,57.11103971043637,1,0,0,3,6,0,0,0,0,0,0,3,11,0
295,295,2926,1952,Master,Together,55951.0,0,1,23-08-2012,62,125.86,39.533801867518726,113.37,91.48,56.48455655697312,3,3,6,11,8,0,1,0,0,1,0,3,11,0
296,296,2874,1988,2n Cycle,Divorced,35388.0,1,0,07-03-2013,20,57.98,10.05123020985412,34.29,29.01,27.85027724755096,1,1,0,3,7,0,0,0,0,0,0,3,11,0
297,297,9738,1986,Master,Together,42386.0,1,0,13-01-2013,43,120.0,50.874383029145314,98.86,75.91,47.34781576897685,1,3,0,3,8,0,0,0,0,0,0,3,11,0
298,298,7119,1982,Graduation,Single,68627.0,0,0,12-01-2013,45,145.65,40.263360439312144,95.97,69.96,36.375668836169496,1,2,3,6,1,0,0,0,0,0,0,3,11,0
299,299,3924,1965,PhD,Divorced,57912.0,0,1,17-03-2014,34,111.4,31.29245182805415,100.01,65.46,51.74866423644952,5,8,3,12,5,0,1,0,0,0,0,3,11,0
300,300,5827,1958,Graduation,Divorced,35246.0,1,1,16-04-2014,53,113.71,27.18800432088864,98.7,47.31,53.29682631237286,4,3,1,3,5,0,0,0,0,0,0,3,11,0
